"chain1_raw","chain2_raw","chain1_pp","chain2_pp"
-0.844903374135597,0.885483163350094,0.844903374135597,0.885483163350094
0.957667300993427,0.917054997879283,0.957667300993427,0.917054997879283
0.941377227254707,0.947160492735586,0.941377227254707,0.947160492735586
0.993297358376808,0.90493022313146,0.993297358376808,0.90493022313146
0.873914484016691,0.70492321641261,0.873914484016691,0.70492321641261
-0.688470910691993,-0.836130999378655,0.688470910691993,0.836130999378655
0.82179878610526,0.667837146534572,0.82179878610526,0.667837146534572
1.11047555500788,-0.907719186843479,1.11047555500788,0.907719186843479
0.86625601324599,-1.12924095156516,0.86625601324599,1.12924095156516
-0.858042236188957,-1.06979803311881,0.858042236188957,1.06979803311881
-0.934590650411836,0.882786927758872,0.934590650411836,0.882786927758872
-1.16457373523678,-0.924997957170796,1.16457373523678,0.924997957170796
-1.01349770763342,-0.805514787854147,1.01349770763342,0.805514787854147
-0.93630064840277,-1.17810019714979,0.93630064840277,1.17810019714979
-0.957607408659612,-1.15820268062673,0.957607408659612,1.15820268062673
-1.01820498896385,0.98900408267282,1.01820498896385,0.98900408267282
-0.954708698931173,0.958166306370312,0.954708698931173,0.958166306370312
-0.857124436393305,0.941430730883909,0.857124436393305,0.941430730883909
-0.623901313476296,-0.851106696178325,0.623901313476296,0.851106696178325
1.06236800057463,0.85013401294153,1.06236800057463,0.85013401294153
-0.682010449095442,0.69321016585907,0.682010449095442,0.69321016585907
0.858752390515666,0.719245523904802,0.858752390515666,0.719245523904802
-1.15769859706389,0.824443211391274,1.15769859706389,0.824443211391274
-1.10878375447443,0.919015548702412,1.10878375447443,0.919015548702412
1.14127133858417,1.09426013373741,1.14127133858417,1.09426013373741
-1.0522988615775,1.09887095235536,1.0522988615775,1.09887095235536
0.835665307851178,0.978295549210518,0.835665307851178,0.978295549210518
0.876758820331185,-0.95075901808532,0.876758820331185,0.95075901808532
-0.766194900809047,0.963503085263172,0.766194900809047,0.963503085263172
-1.04081851135449,0.904216306525304,1.04081851135449,0.904216306525304
1.11224050229855,-1.03589692035423,1.11224050229855,1.03589692035423
-1.0381560959287,-1.06290564750429,1.0381560959287,1.06290564750429
-0.930377280932761,-1.00534417779783,0.930377280932761,1.00534417779783
0.997362662710277,-0.93931907583207,0.997362662710277,0.93931907583207
0.985256190941827,0.905708269634928,0.985256190941827,0.905708269634928
0.982631398694,-0.988496930266598,0.982631398694,0.988496930266598
-0.994484715365414,-0.94224880906427,0.994484715365414,0.94224880906427
-1.03563786318808,-1.20743388680047,1.03563786318808,1.20743388680047
-1.04669430495548,-0.917656301414733,1.04669430495548,0.917656301414733
1.15610069031077,-1.02886638999424,1.15610069031077,1.02886638999424
-0.893091456467269,-0.932216250289935,0.893091456467269,0.932216250289935
-0.986554588805144,-0.967109976704929,0.986554588805144,0.967109976704929
1.10451248379229,-1.02418424987769,1.10451248379229,1.02418424987769
0.748618200835554,-1.02205760468678,0.748618200835554,1.02205760468678
-0.930744235049855,1.01952524077843,0.930744235049855,1.01952524077843
-0.916926882678483,0.800795621436289,0.916926882678483,0.800795621436289
-1.09936669755598,-0.924419555709892,1.09936669755598,0.924419555709892
1.06461917921052,0.969892766720495,1.06461917921052,0.969892766720495
-0.845668332106889,-1.08703256628401,0.845668332106889,1.08703256628401
-0.725526173236856,1.0678241888634,0.725526173236856,1.0678241888634
-0.955835872454119,-1.05203145427884,0.955835872454119,1.05203145427884
-0.822763355085856,0.974618627039448,0.822763355085856,0.974618627039448
-0.966546132077361,0.898096559852161,0.966546132077361,0.898096559852161
-0.85965328418549,0.8860785401236,0.85965328418549,0.8860785401236
-0.980179553887469,0.940897901150484,0.980179553887469,0.940897901150484
-1.08787945167795,0.989705217487988,1.08787945167795,0.989705217487988
-0.932665738744806,0.891424381615552,0.932665738744806,0.891424381615552
-1.11469241561091,0.94264357559615,1.11469241561091,0.94264357559615
-0.917792318604784,0.92975366695776,0.917792318604784,0.92975366695776
1.11694152137994,-1.16433829439996,1.11694152137994,1.16433829439996
-1.01570686657658,0.975357285150695,1.01570686657658,0.975357285150695
-1.07178224950723,0.91635700260909,1.07178224950723,0.91635700260909
0.939196078484746,-1.03435342175601,0.939196078484746,1.03435342175601
0.98785842936723,-1.02199245651359,0.98785842936723,1.02199245651359
1.03740724491446,-1.14827506361859,1.03740724491446,1.14827506361859
1.03482770687294,-1.27168869317296,1.03482770687294,1.27168869317296
-0.95365877462838,-0.991431564450419,0.95365877462838,0.991431564450419
-0.998386571443144,-0.57324779581126,0.998386571443144,0.57324779581126
-0.920676582687929,-1.16045318374983,0.920676582687929,1.16045318374983
-1.01565961455366,1.12565058016791,1.01565961455366,1.12565058016791
0.997978679609942,0.845341339568746,0.997978679609942,0.845341339568746
-0.913038210415912,1.04059889710002,0.913038210415912,1.04059889710002
0.849349321789151,-0.91880745848681,0.849349321789151,0.91880745848681
0.856575323535226,-0.882336679789718,0.856575323535226,0.882336679789718
-1.13360460523699,-0.950179154947719,1.13360460523699,0.950179154947719
0.971061516196255,-1.25801572905144,0.971061516196255,1.25801572905144
-0.946401359619215,-0.930825286384918,0.946401359619215,0.930825286384918
0.833266529481759,-0.990628046603465,0.833266529481759,0.990628046603465
-0.87583120157355,1.01837619650263,0.87583120157355,1.01837619650263
0.968515495499968,0.964993221856559,0.968515495499968,0.964993221856559
0.903040580946415,-1.02098958631482,0.903040580946415,1.02098958631482
-1.08724779351259,-0.869984898490104,1.08724779351259,0.869984898490104
-0.975993464360662,1.10558018807847,0.975993464360662,1.10558018807847
-0.951933549058008,0.978941609036401,0.951933549058008,0.978941609036401
-0.984349340246703,1.02730612958243,0.984349340246703,1.02730612958243
-0.974398521505001,1.00008137396167,0.974398521505001,1.00008137396167
-1.07032137488016,-0.758997815908773,1.07032137488016,0.758997815908773
-1.01178050531406,0.914866232933941,1.01178050531406,0.914866232933941
-0.969756756011107,-0.609554299017762,0.969756756011107,0.609554299017762
-1.0278165342945,-0.843306128388521,1.0278165342945,0.843306128388521
-1.24699168312441,1.15072902900088,1.24699168312441,1.15072902900088
-1.18471367136315,-1.09119530315105,1.18471367136315,1.09119530315105
-1.17632174924034,-0.865573793589895,1.17632174924034,0.865573793589895
0.863598201332882,0.899385961545139,0.863598201332882,0.899385961545139
0.907148790921353,-1.16181814701255,0.907148790921353,1.16181814701255
0.93670584645403,0.869802634081608,0.93670584645403,0.869802634081608
1.13329238684691,1.09288488108323,1.13329238684691,1.09288488108323
0.861066286664021,0.992781639084699,0.861066286664021,0.992781639084699
-1.0255925073368,0.98052018028468,1.0255925073368,0.98052018028468
0.880174735510493,-1.07654848786861,0.880174735510493,1.07654848786861
0.833003773530137,-1.0120127510394,0.833003773530137,1.0120127510394
-1.14107355876021,0.818699164745819,1.14107355876021,0.818699164745819
-1.16815069627045,-0.977991745675192,1.16815069627045,0.977991745675192
-0.886555306401547,0.921139061748874,0.886555306401547,0.921139061748874
-1.23974626683192,0.93497503588787,1.23974626683192,0.93497503588787
-0.895095365600296,1.16971097790417,0.895095365600296,1.16971097790417
-1.01854733495665,-0.886610041705149,1.01854733495665,0.886610041705149
-0.954546653236611,0.882108580051702,0.954546653236611,0.882108580051702
-0.963973655688087,-0.901818034472688,0.963973655688087,0.901818034472688
0.925939108021342,-0.84268272800147,0.925939108021342,0.84268272800147
-0.990486888931266,-0.712158911299143,0.990486888931266,0.712158911299143
0.828128261020854,-1.04790522697346,0.828128261020854,1.04790522697346
0.845511224996897,-0.905623583569791,0.845511224996897,0.905623583569791
-0.780455406281024,0.907896723355666,0.780455406281024,0.907896723355666
-1.13285977458356,0.976828214023576,1.13285977458356,0.976828214023576
-0.988225958761414,0.89421317805014,0.988225958761414,0.89421317805014
-1.03577452229722,-0.899135592843599,1.03577452229722,0.899135592843599
-0.956551592096439,-1.02093780578775,0.956551592096439,1.02093780578775
-1.15020465015315,0.927209685429186,1.15020465015315,0.927209685429186
-0.75345682403078,1.03328726536025,0.75345682403078,1.03328726536025
-0.865198226494208,0.897138836430657,0.865198226494208,0.897138836430657
-1.06883266103604,0.658434023642639,1.06883266103604,0.658434023642639
-0.946573747129298,-0.776716232048346,0.946573747129298,0.776716232048346
-0.762643878853425,-0.954939063004,0.762643878853425,0.954939063004
-1.02759797661351,-0.956797440532087,1.02759797661351,0.956797440532087
-1.07399736385013,1.1372911245215,1.07399736385013,1.1372911245215
-0.852644185490099,0.918283422188099,0.852644185490099,0.918283422188099
-1.01446642683092,1.05019285744762,1.01446642683092,1.05019285744762
-1.06352266333829,0.868023202799276,1.06352266333829,0.868023202799276
-0.801299307096009,-0.885391187552661,0.801299307096009,0.885391187552661
-0.927715311567752,0.787150092299256,0.927715311567752,0.787150092299256
-0.808538694869948,0.89892451741312,0.808538694869948,0.89892451741312
-0.780529156969873,0.737723828042635,0.780529156969873,0.737723828042635
-0.986048820086289,0.893586765841913,0.986048820086289,0.893586765841913
-0.915961933513864,0.6898589016265,0.915961933513864,0.6898589016265
-0.886183908485703,0.909520936935154,0.886183908485703,0.909520936935154
-1.01056679744824,0.670968580030274,1.01056679744824,0.670968580030274
-0.912279262569191,-1.14835822883201,0.912279262569191,1.14835822883201
-0.960432918623585,1.08125541956212,0.960432918623585,1.08125541956212
-0.990232736374523,0.874916553953423,0.990232736374523,0.874916553953423
-0.866964964393298,0.758957652788997,0.866964964393298,0.758957652788997
-0.836498266482756,-0.890243626314508,0.836498266482756,0.890243626314508
-0.843795654223154,-0.938279884016578,0.843795654223154,0.938279884016578
-1.03647289874278,0.801334200300832,1.03647289874278,0.801334200300832
-0.91270624196341,-0.845258643933999,0.91270624196341,0.845258643933999
-0.650938687769773,-0.985994047907447,0.650938687769773,0.985994047907447
-0.841423736350871,0.882363088348201,0.841423736350871,0.882363088348201
-0.880608192552297,0.987179993865533,0.880608192552297,0.987179993865533
-0.916224519318403,0.887746633891879,0.916224519318403,0.887746633891879
-0.948922347693402,0.965958771122508,0.948922347693402,0.965958771122508
-0.992540862537051,0.841726109060944,0.992540862537051,0.841726109060944
-0.719351986442771,-0.768732139356039,0.719351986442771,0.768732139356039
-0.949493841035863,1.23098328608894,0.949493841035863,1.23098328608894
-0.775947065954295,-0.947890840280333,0.775947065954295,0.947890840280333
-1.11276503969044,-1.01815964189135,1.11276503969044,1.01815964189135
-1.14647954904826,-0.958436440006366,1.14647954904826,0.958436440006366
-1.10136608056798,-1.14963564549711,1.10136608056798,1.14963564549711
0.968309114500687,-1.11143292147272,0.968309114500687,1.11143292147272
1.01827731747928,-1.11373216892302,1.01827731747928,1.11373216892302
1.0021493395939,-1.10896111835472,1.0021493395939,1.10896111835472
1.05586029193574,-0.988845946872868,1.05586029193574,0.988845946872868
0.868163501591556,-1.04516454347392,0.868163501591556,1.04516454347392
0.998266800924453,-0.925542279533373,0.998266800924453,0.925542279533373
0.862697830491853,1.11824587975389,0.862697830491853,1.11824587975389
0.789741712861234,1.07091672563661,0.789741712861234,1.07091672563661
-1.06935520503449,1.2483523416027,1.06935520503449,1.2483523416027
-0.88560646762868,-1.00618391640118,0.88560646762868,1.00618391640118
-0.753026692205208,-1.05823642626498,0.753026692205208,1.05823642626498
0.817605899574343,-0.944400377597222,0.817605899574343,0.944400377597222
0.968609478816406,1.10245623604723,0.968609478816406,1.10245623604723
-0.920616299327485,0.862054896419455,0.920616299327485,0.862054896419455
0.858632388935472,-1.02886145858773,0.858632388935472,1.02886145858773
1.09874450953412,0.93042119140352,1.09874450953412,0.93042119140352
-1.05651889973779,-1.21588273798196,1.05651889973779,1.21588273798196
0.943322656084584,-0.824978558467782,0.943322656084584,0.824978558467782
0.68260668324764,1.01575202464724,0.68260668324764,1.01575202464724
-1.18156214472196,0.956333419834487,1.18156214472196,0.956333419834487
-0.876043006701073,0.882305149891245,0.876043006701073,0.882305149891245
-0.806446370027591,0.97964693222995,0.806446370027591,0.97964693222995
-0.957173071959491,0.843658934862316,0.957173071959491,0.843658934862316
-1.22094521752287,0.804726652429713,1.22094521752287,0.804726652429713
-0.879895184660936,0.688078078256056,0.879895184660936,0.688078078256056
-0.922684423688199,-0.848181061623666,0.922684423688199,0.848181061623666
-0.817563967653326,0.806943619786341,0.817563967653326,0.806943619786341
-1.06602953052476,0.847026199497992,1.06602953052476,0.847026199497992
-1.14365521283138,0.957705265556046,1.14365521283138,0.957705265556046
-0.922160125942181,1.04554667554298,0.922160125942181,1.04554667554298
-0.864573880370398,0.922201220892169,0.864573880370398,0.922201220892169
-0.9140029180336,0.870747259520712,0.9140029180336,0.870747259520712
0.797835079434235,0.65403942370897,0.797835079434235,0.65403942370897
0.870250676221636,1.10613268622956,0.870250676221636,1.10613268622956
0.997620739255609,0.966582846688558,0.997620739255609,0.966582846688558
-0.743331557633365,1.11605087908913,0.743331557633365,1.11605087908913
-0.866040334274571,-1.0196456087853,0.866040334274571,1.0196456087853
-0.977778466205535,0.977096380887083,0.977778466205535,0.977096380887083
0.992165203147575,-0.915872645938119,0.992165203147575,0.915872645938119
-0.952426499334238,-0.983094709133151,0.952426499334238,0.983094709133151
0.874054964030971,1.18494773387803,0.874054964030971,1.18494773387803
0.97311387424094,0.946780027086731,0.97311387424094,0.946780027086731
0.673472422416928,0.928855766607649,0.673472422416928,0.928855766607649
0.918548359421907,0.997422660946283,0.918548359421907,0.997422660946283
0.873364559451502,0.958213630258606,0.873364559451502,0.958213630258606
-0.978285060496783,0.979440858872624,0.978285060496783,0.979440858872624
-0.942656344676486,1.00039115923427,0.942656344676486,1.00039115923427
-0.912056306772966,0.95382248195656,0.912056306772966,0.95382248195656
-0.955925245120584,0.889226290487926,0.955925245120584,0.889226290487926
-0.855229176177097,0.871770909929931,0.855229176177097,0.871770909929931
-0.861290892599221,-1.0440989504767,0.861290892599221,1.0440989504767
-0.966217440957319,-0.925688382424207,0.966217440957319,0.925688382424207
-0.594627715212945,-1.13079671002889,0.594627715212945,1.13079671002889
0.881367004388086,-1.03077214815691,0.881367004388086,1.03077214815691
-0.631875770375227,-1.10044721510489,0.631875770375227,1.10044721510489
-0.927930413093935,-0.9527683595035,0.927930413093935,0.9527683595035
-0.825336377969894,0.980858254767331,0.825336377969894,0.980858254767331
-0.799497811287782,1.15471448268472,0.799497811287782,1.15471448268472
1.30953488092844,0.988259556312667,1.30953488092844,0.988259556312667
0.978883997254786,0.871853995556033,0.978883997254786,0.871853995556033
0.813443836349207,0.895893308858327,0.813443836349207,0.895893308858327
0.981710424422271,1.07429519187955,0.981710424422271,1.07429519187955
-0.950637764470333,1.03658875756293,0.950637764470333,1.03658875756293
-0.996934524932284,1.15681092880232,0.996934524932284,1.15681092880232
0.90273074073351,-0.993720242319643,0.90273074073351,0.993720242319643
-0.931889044144214,-0.923618297527377,0.931889044144214,0.923618297527377
0.92747252661263,-0.933107376049913,0.92747252661263,0.933107376049913
-0.958215120852043,-0.774100460584546,0.958215120852043,0.774100460584546
-0.944339388005093,-0.992133325639198,0.944339388005093,0.992133325639198
-1.11932867383595,-0.97571602153931,1.11932867383595,0.97571602153931
0.878151764226982,-0.970565305188373,0.878151764226982,0.970565305188373
0.812719210381554,-0.93032683522606,0.812719210381554,0.93032683522606
-1.01242687633817,-0.847140445904535,1.01242687633817,0.847140445904535
-0.874719696812895,-0.910078607532001,0.874719696812895,0.910078607532001
1.06775043765485,1.09694340114007,1.06775043765485,1.09694340114007
1.24289125176406,-0.6603209546735,1.24289125176406,0.6603209546735
-1.10593694305098,1.15619375287294,1.10593694305098,1.15619375287294
-1.0739261551243,0.901790194865501,1.0739261551243,0.901790194865501
-1.0179210409743,0.930246259701339,1.0179210409743,0.930246259701339
-0.920408808345217,-0.879430754205514,0.920408808345217,0.879430754205514
-0.848210715396359,-0.949845578178504,0.848210715396359,0.949845578178504
0.823550608735296,-0.918118674094784,0.823550608735296,0.918118674094784
-0.883228027100013,-0.814999701643513,0.883228027100013,0.814999701643513
-0.906987083950023,-0.951389821130355,0.906987083950023,0.951389821130355
-0.828324982977032,1.09146665043049,0.828324982977032,1.09146665043049
-1.00950765506864,1.27778594281495,1.00950765506864,1.27778594281495
-0.728451342597736,-1.06391912147327,0.728451342597736,1.06391912147327
-0.76178793802173,-1.07227495929228,0.76178793802173,1.07227495929228
-0.994212527417252,-0.969661067431846,0.994212527417252,0.969661067431846
1.04241686838704,0.82517102832376,1.04241686838704,0.82517102832376
-0.871313528904596,0.793998730416802,0.871313528904596,0.793998730416802
-0.786120521055064,0.741975815630493,0.786120521055064,0.741975815630493
-0.791395183168065,0.895002501414882,0.791395183168065,0.895002501414882
-1.03450319025219,-0.887262255971787,1.03450319025219,0.887262255971787
-1.055310947231,-0.978115239382854,1.055310947231,0.978115239382854
1.01848690604585,-1.02330516955117,1.01848690604585,1.02330516955117
-0.980566638527816,-0.691897366939374,0.980566638527816,0.691897366939374
-0.95043067895112,-0.900661790349252,0.95043067895112,0.900661790349252
0.819277555200819,-0.910183566914565,0.819277555200819,0.910183566914565
1.01577558908845,-0.8929666675678,1.01577558908845,0.8929666675678
-0.809133795266963,-0.745946945345692,0.809133795266963,0.745946945345692
0.804572154302768,-0.803282260620623,0.804572154302768,0.803282260620623
0.796808354474464,-0.701319249397384,0.796808354474464,0.701319249397384
-0.987016940944783,-0.851525081568633,0.987016940944783,0.851525081568633
0.869370432303028,1.05276071536328,0.869370432303028,1.05276071536328
0.702612599735318,1.03868068138316,0.702612599735318,1.03868068138316
0.963480213827833,-0.88271462110567,0.963480213827833,0.88271462110567
-1.17525491463066,-0.801496043677504,1.17525491463066,0.801496043677504
-0.786304017967199,-0.781133996494113,0.786304017967199,0.781133996494113
1.11391619578494,1.05185870559598,1.11391619578494,1.05185870559598
1.16237374116532,0.969883218093161,1.16237374116532,0.969883218093161
1.01269192390273,-1.23166984609152,1.01269192390273,1.23166984609152
1.05772771286479,-1.26163644586641,1.05772771286479,1.26163644586641
-0.984923661054191,-0.940188324073307,0.984923661054191,0.940188324073307
0.935998368139499,-0.966060007711495,0.935998368139499,0.966060007711495
-1.15511875405837,-0.978232082026022,1.15511875405837,0.978232082026022
-0.887681480097077,-0.915850264096169,0.887681480097077,0.915850264096169
-0.876365446607236,1.02100327648081,0.876365446607236,1.02100327648081
-1.03582613599246,-1.00382827257728,1.03582613599246,1.00382827257728
-1.05748831910855,-1.09328063163389,1.05748831910855,1.09328063163389
-0.765395066080313,-0.990905834559543,0.765395066080313,0.990905834559543
-0.780138152507611,-0.928407987186179,0.780138152507611,0.928407987186179
1.05379353529169,-0.927775960029392,1.05379353529169,0.927775960029392
-0.988718302425529,0.863042446521331,0.988718302425529,0.863042446521331
-1.25346512341087,-0.906280270513072,1.25346512341087,0.906280270513072
0.983840852594156,-0.764385277079534,0.983840852594156,0.764385277079534
0.955359782562611,-0.891763964169203,0.955359782562611,0.891763964169203
1.20253648323415,-0.948108217760443,1.20253648323415,0.948108217760443
1.26958841479074,0.759166767441687,1.26958841479074,0.759166767441687
0.996597606499724,1.06957092258718,0.996597606499724,1.06957092258718
-1.0617171826578,0.881674076322759,1.0617171826578,0.881674076322759
-1.00654072210706,0.632857738025206,1.00654072210706,0.632857738025206
-0.873608128887492,0.908189962141471,0.873608128887492,0.908189962141471
1.27534875859922,0.755732106881151,1.27534875859922,0.755732106881151
-0.77866908997676,0.685097837791686,0.77866908997676,0.685097837791686
1.02726542107958,0.881853134888753,1.02726542107958,0.881853134888753
-1.03711373913352,0.626130029805506,1.03711373913352,0.626130029805506
-1.1666670927252,0.891438881110024,1.1666670927252,0.891438881110024
0.862620828047327,1.0516255733798,0.862620828047327,1.0516255733798
-0.838406429912003,-1.14420823914685,0.838406429912003,1.14420823914685
-1.14228453351986,-0.951895133675311,1.14228453351986,0.951895133675311
-1.09085837131612,0.881505032625749,1.09085837131612,0.881505032625749
-1.01366245885119,0.934840279010864,1.01366245885119,0.934840279010864
-0.940247156687951,-0.67357039970725,0.940247156687951,0.67357039970725
0.955098794028414,-1.01871288137751,0.955098794028414,1.01871288137751
-0.872759152759802,0.923544128139916,0.872759152759802,0.923544128139916
-1.16063318197501,-1.00572992392757,1.16063318197501,1.00572992392757
1.0087155551683,-1.04773639114215,1.0087155551683,1.04773639114215
-0.90486188123646,0.934123140932874,0.90486188123646,0.934123140932874
1.15400420581896,-0.98176356846705,1.15400420581896,0.98176356846705
-0.931556398391168,-0.81069130832072,0.931556398391168,0.81069130832072
-0.874611734845628,0.949173382746618,0.874611734845628,0.949173382746618
-0.848292231191691,-0.87168196259736,0.848292231191691,0.87168196259736
-1.11492142181961,0.884130660157109,1.11492142181961,0.884130660157109
-0.904501291475102,1.05500699761936,0.904501291475102,1.05500699761936
0.817292587054052,-0.824442904227185,0.817292587054052,0.824442904227185
0.965160785987832,1.05552147088155,0.965160785987832,1.05552147088155
-0.882807208408197,-0.734286653740471,0.882807208408197,0.734286653740471
-0.920550242848185,1.04958103104855,0.920550242848185,1.04958103104855
-1.13581092021736,-0.994253825760743,1.13581092021736,0.994253825760743
-1.14358203747847,-0.997807171153928,1.14358203747847,0.997807171153928
-0.966032154543803,-0.860495122345441,0.966032154543803,0.860495122345441
-0.825150399364891,0.884220539687969,0.825150399364891,0.884220539687969
-0.774844731860193,0.976672384372454,0.774844731860193,0.976672384372454
-0.986658254417118,1.10093277004164,0.986658254417118,1.10093277004164
0.971906346403786,0.89199300366142,0.971906346403786,0.89199300366142
-0.927641769002089,0.962229716056746,0.927641769002089,0.962229716056746
-0.917397313566657,0.903746960335721,0.917397313566657,0.903746960335721
-1.14231977771952,0.860927804052226,1.14231977771952,0.860927804052226
-0.851229740329177,0.930864481950456,0.851229740329177,0.930864481950456
-0.864237324766452,-0.918133427245728,0.864237324766452,0.918133427245728
-0.920406453424386,-0.838694306079615,0.920406453424386,0.838694306079615
-0.806808972217247,-0.811401763484473,0.806808972217247,0.811401763484473
0.830768887734675,-0.85063620795678,0.830768887734675,0.85063620795678
-0.763317709568278,0.899567267744142,0.763317709568278,0.899567267744142
